protein_id	ensg	adipose tissue	adrenal gland	appendix	bone marrow	breast	bronchus	cartilage	caudate	cerebellum	cerebral cortex	cervix	choroid plexus	colon	dorsal raphe	duodenum	endometrium	endometrium 1	endometrium 2	epididymis	esophagus	eye	fallopian tube	gallbladder	hair	heart muscle	hippocampus	hypothalamus	kidney	lactating breast	liver	lung	lymph node	nasopharynx	oral mucosa	ovary	pancreas	parathyroid gland	pituitary gland	placenta	prostate	rectum	retina	salivary gland	seminal vesicle	skeletal muscle	skin 1	skin 2	small intestine	smooth muscle	soft tissue 1	soft tissue 2	sole of foot	spleen	stomach 1	stomach 2	testis	thymus	thyroid gland	tonsil	urinary bladder	vagina
ENSP00000289953	ENSG00000158901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000289957	ENSG00000147432	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSP00000290037	ENSG00000148396	0	2	3	3	2	3	0	2	2	2	2	0	3	0	3	0	2	2	2	2	0	2	3	0	2	2	0	2	0	2	2	2	2	2	0	3	0	0	3	2	3	0	2	2	1	2	2	2	0	2	2	0	1	2	2	2	0	2	3	2	0
ENSP00000290122	ENSG00000142789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000290291	ENSG00000060491	1	2	1	3	2	2	0	1	2	2	2	0	3	0	2	0	1	1	1	1	0	2	2	0	1	1	0	2	0	3	2	2	2	1	1	2	2	0	2	2	3	0	1	2	1	2	1	1	1	2	1	0	2	2	2	2	0	2	2	2	1
ENSP00000290332	ENSG00000159212	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	2	2	0	2	1	1	0	1	2	0	0	0	0	0	2	2	0	0	0	0	1	0
ENSP00000290378	ENSG00000159251	0	0	3	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000290597	ENSG00000159423	0	2	2	0	2	2	0	3	0	2	0	0	2	0	3	0	2	2	3	1	0	2	3	0	1	2	0	3	0	3	2	0	2	0	0	3	3	0	3	3	3	0	3	3	0	2	3	3	0	0	0	0	1	3	2	3	0	2	2	3	1
ENSP00000290810	ENSG00000159593	2	3	3	2	2	3	0	2	3	3	3	0	3	0	3	0	3	2	3	3	0	2	3	0	2	2	0	3	0	2	2	2	3	2	2	3	0	0	3	3	2	0	3	2	2	2	3	3	2	2	2	0	3	3	3	3	0	3	2	3	2
ENSP00000290866	ENSG00000159640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	2	0	0	2	1	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1	3	0	0	0	0	0
ENSP00000290868	ENSG00000159650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000290953	ENSG00000159723	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSP00000291526	ENSG00000160181	0	0	2	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0
ENSP00000291539	ENSG00000160191	1	3	1	0	2	2	0	2	1	1	0	0	0	0	1	0	1	1	3	0	0	1	2	0	1	1	0	1	0	0	2	0	0	0	0	1	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0
ENSP00000291552	ENSG00000160201	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	3	3	0	3	0	2	3	3	3	3	3	3	3	0	3	2	3	0	3	3	2	3	3	3	3	3	3	0	3	3	3	3	0	3	3	3	3
ENSP00000291554	ENSG00000160202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000291670	ENSG00000160282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000292147	ENSG00000105755	1	2	3	1	2	1	0	1	1	1	1	0	3	0	3	0	2	2	2	2	0	2	2	0	1	1	0	2	0	1	2	1	2	2	1	2	2	0	2	2	3	0	1	2	1	3	3	2	1	1	1	0	1	2	2	2	0	2	2	2	1
ENSP00000292180	ENSG00000160688	1	3	3	2	3	3	0	3	3	2	3	0	2	0	3	0	2	2	2	2	0	2	3	0	2	2	0	2	0	2	2	2	3	2	2	2	2	0	3	2	3	0	3	2	2	2	2	3	2	2	2	0	2	3	3	3	0	3	2	3	2
ENSP00000292427	ENSG00000160882	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000292535	ENSG00000257923	2	1	3	3	2	3	0	2	3	3	3	0	3	0	2	0	3	3	1	3	0	2	2	0	3	2	0	3	0	0	3	3	0	3	2	2	3	0	3	1	3	0	2	0	3	3	3	2	3	2	2	0	2	3	2	2	0	3	3	3	3
ENSP00000292599	ENSG00000161021	3	3	2	3	3	0	0	2	3	3	3	0	2	0	1	0	3	3	2	3	0	3	2	0	2	2	0	3	0	1	2	0	3	2	1	3	2	0	2	2	2	0	2	2	2	3	3	2	2	3	3	0	3	2	2	3	0	3	3	3	3
ENSP00000292823	ENSG00000161217	2	2	2	1	2	2	0	2	3	2	3	0	3	0	3	0	2	2	3	3	0	2	3	0	2	2	0	3	0	2	2	1	3	2	2	2	3	0	3	2	3	0	3	2	3	3	3	3	2	3	2	0	1	2	2	3	0	3	2	2	3
ENSP00000293308	ENSG00000170421	0	0	3	0	3	3	0	0	0	0	3	0	3	0	3	0	3	3	3	0	0	3	3	0	0	0	0	2	0	3	2	0	3	0	3	3	2	0	3	3	3	0	2	3	0	0	2	3	0	0	0	0	0	2	3	2	0	3	2	3	0
ENSP00000293328	ENSG00000173757	0	2	1	1	1	1	0	0	1	2	1	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	2	0	2	2	2	1	1	0	0	0	0	2	1	1	0	1	1	0	1	1	1	1	0	0	0	1	2	2	3	0	0	2	0	1
ENSP00000293525	ENSG00000170442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000293599	ENSG00000161798	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0
ENSP00000293670	ENSG00000170523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000293695	ENSG00000161860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000293879	ENSG00000161996	0	1	3	1	2	3	0	2	3	2	2	0	3	0	3	0	1	2	2	1	0	3	3	0	1	1	0	2	0	3	2	2	3	1	1	2	2	0	3	3	3	0	2	2	0	2	1	3	1	0	0	0	1	3	3	2	0	2	2	2	2
ENSP00000294008	ENSG00000188827	0	2	1	1	1	2	0	2	1	2	2	0	1	0	1	0	0	1	2	2	0	1	2	0	1	2	0	2	0	0	2	1	2	1	0	1	0	0	1	0	1	0	1	0	0	2	2	1	1	0	1	0	1	2	2	2	0	2	2	2	1
ENSP00000294053	ENSG00000162129	1	2	2	1	2	1	0	2	2	2	1	0	3	0	2	0	1	1	2	2	0	2	1	0	1	1	0	3	0	2	2	1	1	1	1	2	2	0	2	2	2	0	2	3	1	2	2	2	2	2	1	0	1	2	2	2	0	2	1	2	2
ENSP00000294173	ENSG00000114737	2	3	2	3	2	3	0	2	3	2	1	0	3	0	2	0	2	1	3	3	0	3	3	0	2	2	0	3	0	2	3	2	3	3	1	1	2	0	3	1	3	0	2	1	1	2	2	3	2	3	2	0	1	3	2	3	0	3	3	2	2
ENSP00000294304	ENSG00000162337	0	2	2	1	1	2	0	2	1	2	0	0	2	0	2	0	2	2	3	2	0	2	2	0	2	1	0	3	0	2	2	0	2	1	1	2	2	0	2	2	2	0	2	2	0	1	1	2	0	0	0	0	0	2	2	2	0	2	2	2	1
ENSP00000294339	ENSG00000162367	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000294413	ENSG00000188672	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000294618	ENSG00000130158	1	2	2	2	2	2	0	2	1	3	2	0	3	0	2	0	2	2	3	2	0	2	3	0	2	2	0	2	0	2	2	2	1	1	1	3	3	0	2	3	3	0	2	2	2	1	1	3	1	1	1	0	2	3	3	3	0	3	2	3	1
ENSP00000294724	ENSG00000162688	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	1	2	0	0	0	1	2
ENSP00000294848	ENSG00000162782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000294973	ENSG00000162882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSP00000295057	ENSG00000162951	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000295137	ENSG00000163017	0	0	3	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	1	2	0	0	0	1	0	0	0	0	3	0	0	0	0	1	3	3	3	0	0	0	0	2	2	1	0	0	2	0	0
ENSP00000295266	ENSG00000163114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000295463	ENSG00000163295	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000295550	ENSG00000163359	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0
ENSP00000295598	ENSG00000163399	0	3	3	0	3	2	0	1	3	2	2	0	3	0	3	0	2	2	2	1	0	2	3	0	0	0	0	3	0	2	1	0	3	1	0	3	3	0	0	3	3	0	3	3	0	3	3	3	0	0	0	0	0	3	3	2	0	3	2	2	1
ENSP00000295600	ENSG00000187098	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1	0	0	0	0	0	2	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0
ENSP00000295709	ENSG00000163482	2	3	3	2	3	3	0	1	3	2	3	0	3	0	3	0	2	2	3	3	0	3	3	0	2	1	0	2	0	2	2	2	3	2	2	3	2	0	3	2	3	0	2	2	2	2	2	3	2	2	2	0	2	3	3	3	0	2	3	3	2
ENSP00000295718	ENSG00000054356	0	3	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000295777	ENSG00000163536	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000295809	ENSG00000163565	1	1	2	1	0	2	0	1	2	2	0	0	2	0	0	0	2	2	2	1	0	2	1	0	0	1	0	3	0	0	1	2	3	2	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	2	3	1
ENSP00000295888	ENSG00000163625	0	3	2	1	2	2	0	1	1	1	2	0	2	0	3	0	2	2	1	2	0	2	2	0	1	1	0	2	0	2	2	2	2	2	1	3	3	0	2	2	2	0	2	1	1	1	2	2	1	0	0	0	2	2	2	3	0	2	3	2	2
ENSP00000295937	ENSG00000174844	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000295956	ENSG00000136068	1	3	3	1	3	3	0	0	0	2	2	0	3	0	3	0	3	3	3	2	0	3	3	0	0	0	0	3	0	3	3	0	2	1	2	3	3	0	3	3	3	0	3	3	1	3	3	3	0	2	0	0	0	3	3	3	0	3	3	3	2
ENSP00000295984	ENSG00000163704	0	2	1	0	0	0	0	2	2	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0
ENSP00000296043	ENSG00000138771	0	0	2	0	2	2	0	0	2	1	2	0	3	0	3	0	3	2	2	2	0	3	3	0	0	1	0	2	0	0	1	0	3	1	1	2	0	0	0	2	3	0	2	2	0	0	0	3	1	1	1	0	0	3	3	1	0	1	1	2	0
ENSP00000296051	ENSG00000163755	0	3	3	1	2	3	0	2	2	2	2	0	3	0	3	0	3	3	3	2	0	3	3	0	2	2	0	3	0	1	3	2	2	2	2	3	1	0	3	3	3	0	3	3	1	2	2	3	2	1	1	0	2	3	3	3	0	3	3	2	2
ENSP00000296059	ENSG00000163762	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	2	0
ENSP00000296099	ENSG00000163794	2	2	2	2	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	2	2	0	2	0	2	2	1	2	2	2	2	2	0	2	2	1	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	0	2	2	2	2
ENSP00000296122	ENSG00000213639	0	1	3	1	2	2	0	0	2	2	2	0	2	0	2	0	2	2	2	2	0	2	3	0	1	0	0	2	0	1	2	1	2	2	2	2	0	0	2	1	3	0	2	2	0	2	2	3	2	2	0	0	0	2	2	2	0	2	1	2	1
ENSP00000296129	ENSG00000163814	0	2	2	1	1	2	0	0	1	1	1	0	2	0	2	0	2	2	2	2	0	2	2	0	2	0	0	2	0	1	2	0	2	1	0	1	2	0	2	2	0	0	2	2	2	3	3	2	1	0	0	0	1	2	2	2	0	2	2	2	0
ENSP00000296135	ENSG00000163818	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	2	1	0	2	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	3	0	1	1	1	0
ENSP00000296271	ENSG00000163914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000296273	ENSG00000163918	2	2	3	3	2	2	0	2	2	2	2	0	2	0	3	0	2	1	1	2	0	2	2	0	1	2	0	2	0	2	1	3	2	2	2	2	2	0	3	2	3	0	2	1	1	3	3	2	2	2	2	0	1	2	2	3	0	2	3	2	2
ENSP00000296288	ENSG00000163930	1	1	2	2	1	1	0	1	1	1	1	0	2	0	2	0	2	1	2	2	0	1	2	0	1	1	0	2	0	1	1	2	1	2	2	1	1	0	2	2	2	0	2	1	1	1	2	2	1	1	1	0	1	2	2	2	0	1	2	2	1
ENSP00000296292	ENSG00000163933	2	2	1	2	2	3	0	3	3	3	3	0	2	0	2	0	2	1	2	2	0	2	2	0	3	3	0	2	0	1	2	2	3	2	2	2	2	0	3	1	2	0	2	2	2	2	2	2	2	2	2	0	1	2	2	2	0	2	2	2	3
ENSP00000296318	ENSG00000144730	1	3	3	0	3	3	0	2	2	2	3	0	3	0	0	0	2	2	2	2	0	2	3	0	2	2	0	3	0	2	3	2	3	2	2	0	3	0	3	2	2	0	3	3	1	2	2	3	1	3	1	0	2	3	3	3	0	0	3	2	2
ENSP00000296343	ENSG00000145016	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSP00000296402	ENSG00000145349	0	2	2	0	0	2	0	2	2	3	0	0	2	0	2	0	1	1	1	1	0	2	2	0	3	3	0	1	0	0	0	2	1	0	0	2	1	0	1	2	2	0	1	2	1	0	1	2	0	0	0	0	0	2	2	2	0	0	2	2	1
ENSP00000296452	ENSG00000164061	0	0	1	1	1	0	0	0	2	2	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	2	0	0	0	1	2	0	1	0	1	2	0	0	1	0	0
ENSP00000296474	ENSG00000164078	2	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	2	1	2	2	0	2	3	0	2	2	0	2	0	2	3	2	2	2	3	2	2	0	3	2	2	0	2	2	2	2	2	2	2	2	1	0	1	2	2	2	0	3	2	2	1
ENSP00000296484	ENSG00000164087	0	3	3	1	2	2	0	2	1	2	2	0	2	0	3	0	2	2	2	2	0	2	3	0	2	1	0	2	0	1	2	2	0	1	0	2	2	0	2	2	3	0	1	2	0	3	2	3	1	0	3	0	1	2	3	3	0	2	2	2	1
ENSP00000296519	ENSG00000164118	0	2	2	2	2	3	0	3	3	3	3	0	2	0	2	0	2	2	3	2	0	3	3	0	3	3	0	3	0	1	2	2	3	2	2	3	3	0	3	2	3	0	3	2	2	2	2	3	1	2	2	0	1	3	3	3	0	3	2	2	1
ENSP00000296521	ENSG00000164120	0	1	2	1	0	1	0	0	0	0	1	0	2	0	3	0	1	1	2	0	0	1	2	0	0	0	0	1	0	1	3	1	0	0	1	0	0	0	1	0	2	0	0	0	0	3	1	3	0	0	0	0	1	3	3	0	0	0	1	3	0
ENSP00000296603	ENSG00000164187	0	2	2	2	2	2	0	1	3	3	2	0	3	0	3	0	2	2	2	2	0	2	2	0	1	3	0	3	0	2	1	2	2	2	0	3	2	0	2	3	3	0	2	3	0	1	1	3	0	0	1	0	1	3	3	3	0	1	2	2	1
ENSP00000296702	ENSG00000113649	0	2	1	1	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	2	2	0	2	0	1	2	1	2	1	2	2	2	0	2	1	2	0	2	2	1	2	2	2	1	2	2	0	2	1	1	2	0	2	2	2	2
ENSP00000296755	ENSG00000131711	0	1	0	0	0	2	0	0	3	3	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	0	2	0	0	3	1	3	0	0	0	0	3	1	0	0	2	3	0	0	1	0	2	0	0	0	0	1
ENSP00000296794	ENSG00000214944	0	1	2	2	1	1	0	2	1	3	0	0	2	0	1	0	2	2	2	1	0	1	2	0	1	3	0	1	0	0	1	1	0	1	3	1	0	0	2	0	2	0	0	1	0	1	0	2	0	1	2	0	1	1	2	1	0	2	1	1	0
ENSP00000296861	ENSG00000146072	2	2	2	0	2	2	0	2	3	3	2	0	2	0	2	0	2	2	2	2	0	2	2	0	1	3	0	2	0	2	2	2	2	2	1	1	2	0	2	2	2	0	1	0	2	2	2	2	2	2	2	0	1	2	2	2	0	2	2	2	2
ENSP00000297268	ENSG00000164692	2	1	2	2	2	2	0	2	2	2	3	0	2	0	2	0	2	1	2	2	0	2	2	0	2	2	0	2	0	2	2	2	2	2	0	2	2	0	3	2	2	0	2	1	1	2	2	2	1	0	2	0	1	2	2	2	0	2	2	2	2
ENSP00000297313	ENSG00000147509	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSP00000297325	ENSG00000164744	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000297423	ENSG00000164808	0	3	1	3	3	3	0	3	3	3	3	0	2	0	2	0	1	1	3	2	0	3	2	0	2	3	0	3	0	2	2	1	3	2	1	2	3	0	3	3	2	0	3	2	2	1	2	1	2	2	2	0	2	2	1	2	0	3	2	2	2
ENSP00000297494	ENSG00000164867	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000297498	ENSG00000164871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000297508	ENSG00000164877	0	2	2	0	1	1	0	0	0	1	1	0	3	0	3	0	0	1	1	1	0	1	2	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	2	0	1	1	1	2	2	3	1	0	1	0	0	2	1	1	0	1	1	2	1
ENSP00000297679	ENSG00000099377	0	3	3	0	0	0	0	2	0	1	0	0	3	0	3	0	0	2	0	1	0	0	2	0	1	2	0	3	0	2	3	0	1	1	0	1	0	0	0	1	2	0	1	0	0	1	2	3	0	0	0	0	0	2	3	3	0	1	0	0	0
ENSP00000297785	ENSG00000165092	2	0	1	1	0	2	0	1	1	0	0	0	0	0	1	0	1	1	3	0	0	0	2	0	0	1	0	1	0	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	1	1	0	2	2	0	0	3	2	2	0	2	1	0	0
ENSP00000298068	ENSG00000165338	0	2	2	2	2	2	0	2	2	2	2	0	3	0	3	0	2	2	2	2	0	2	3	0	2	2	0	3	0	2	3	2	2	2	2	2	2	0	2	2	3	0	2	2	2	3	2	3	3	3	3	0	1	2	3	3	0	2	2	3	2
ENSP00000298171	ENSG00000165409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
ENSP00000298181	ENSG00000187754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000298229	ENSG00000165458	0	2	2	2	2	3	0	2	3	2	2	0	3	0	3	0	2	2	2	3	0	3	2	0	2	2	0	2	0	2	2	2	2	3	1	2	1	0	3	2	3	0	2	2	2	0	3	2	2	2	2	0	1	3	3	2	0	2	3	2	3
ENSP00000298248	ENSG00000165475	0	2	3	1	0	2	0	2	3	3	2	0	3	0	3	0	2	2	3	2	0	2	2	0	1	2	0	3	0	2	1	0	2	2	0	2	2	0	1	2	2	0	2	3	0	3	3	3	1	2	0	0	0	2	3	2	0	2	2	2	0
ENSP00000298292	ENSG00000165506	0	2	2	1	2	2	0	0	2	2	2	0	2	0	2	0	2	2	2	0	0	3	2	0	0	1	0	2	0	2	2	2	2	0	2	1	2	0	2	2	2	0	2	2	0	2	2	2	0	0	0	0	1	2	2	3	0	2	2	2	1
ENSP00000298317	ENSG00000165526	3	3	2	3	1	3	0	2	1	2	3	0	3	0	2	0	0	3	3	2	0	3	3	0	2	2	0	3	0	0	2	1	3	3	3	1	2	0	2	3	3	0	3	2	3	3	3	2	2	3	3	0	3	3	3	3	0	3	3	3	3
ENSP00000298375	ENSG00000165568	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	3	0	1	0	0	0
ENSP00000298396	ENSG00000165584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
